path,label
.\data\images\badminton\00000749.jpg,0
.\data\images\badminton\00000751.jpg,0
.\data\images\badminton\00000752.jpg,0
.\data\images\badminton\00000753.jpg,0
.\data\images\badminton\00000754.jpg,0
.\data\images\badminton\00000755.jpg,0
.\data\images\badminton\00000756.jpg,0
.\data\images\badminton\00000757.jpg,0
.\data\images\badminton\00000758.jpg,0
.\data\images\badminton\00000759.jpg,0
.\data\images\badminton\00000760.jpg,0
.\data\images\badminton\00000761.png,0
.\data\images\badminton\00000762.jpg,0
.\data\images\badminton\00000763.jpg,0
.\data\images\badminton\00000764.jpg,0
.\data\images\badminton\00000765.jpg,0
.\data\images\badminton\00000766.jpg,0
.\data\images\badminton\00000767.jpg,0
.\data\images\badminton\00000768.jpg,0
.\data\images\badminton\00000769.jpg,0
.\data\images\badminton\00000770.jpg,0
.\data\images\badminton\00000771.jpg,0
.\data\images\badminton\00000772.jpg,0
.\data\images\badminton\00000773.jpg,0
.\data\images\badminton\00000774.jpg,0
.\data\images\badminton\00000775.jpg,0
.\data\images\badminton\00000776.jpg,0
.\data\images\badminton\00000777.jpg,0
.\data\images\badminton\00000778.jpg,0
.\data\images\badminton\00000780.jpg,0
.\data\images\badminton\00000781.jpg,0
.\data\images\badminton\00000782.jpg,0
.\data\images\badminton\00000783.jpg,0
.\data\images\badminton\00000784.jpg,0
.\data\images\badminton\00000785.jpg,0
.\data\images\badminton\00000787.jpg,0
.\data\images\badminton\00000788.jpg,0
.\data\images\badminton\00000789.jpg,0
.\data\images\badminton\00000791.jpg,0
.\data\images\badminton\00000792.jpg,0
.\data\images\badminton\00000793.jpg,0
.\data\images\badminton\00000794.jpg,0
.\data\images\badminton\00000795.jpg,0
.\data\images\badminton\00000796.jpg,0
.\data\images\badminton\00000797.jpg,0
.\data\images\badminton\00000798.jpg,0
.\data\images\badminton\00000799.jpg,0
.\data\images\badminton\00000801.jpg,0
.\data\images\badminton\00000803.jpg,0
.\data\images\badminton\00000804.jpg,0
.\data\images\badminton\00000805.jpg,0
.\data\images\badminton\00000806.jpg,0
.\data\images\badminton\00000807.jpg,0
.\data\images\badminton\00000808.jpg,0
.\data\images\badminton\00000809.jpg,0
.\data\images\badminton\00000810.jpg,0
.\data\images\badminton\00000811.jpg,0
.\data\images\badminton\00000813.jpg,0
.\data\images\badminton\00000814.JPG,0
.\data\images\badminton\00000815.jpg,0
.\data\images\badminton\00000816.jpg,0
.\data\images\badminton\00000817.jpg,0
.\data\images\badminton\00000818.jpeg,0
.\data\images\badminton\00000819.jpg,0
.\data\images\badminton\00000820.jpg,0
.\data\images\badminton\00000821.jpeg,0
.\data\images\badminton\00000822.jpg,0
.\data\images\badminton\00000823.jpg,0
.\data\images\badminton\00000824.jpg,0
.\data\images\badminton\00000825.jpg,0
.\data\images\badminton\00000826.jpg,0
.\data\images\badminton\00000827.jpg,0
.\data\images\badminton\00000828.jpg,0
.\data\images\badminton\00000829.jpg,0
.\data\images\badminton\00000830.jpg,0
.\data\images\badminton\00000831.jpg,0
.\data\images\badminton\00000832.jpg,0
.\data\images\badminton\00000834.jpg,0
.\data\images\badminton\00000835.jpg,0
.\data\images\badminton\00000836.jpg,0
.\data\images\badminton\00000837.jpg,0
.\data\images\badminton\00000839.jpg,0
.\data\images\badminton\00000842.jpg,0
.\data\images\badminton\00000843.jpg,0
.\data\images\badminton\00000845.jpg,0
.\data\images\badminton\00000846.jpg,0
.\data\images\badminton\00000847.jpg,0
.\data\images\badminton\00000848.jpg,0
.\data\images\badminton\00000850.jpg,0
.\data\images\badminton\00000851.jpg,0
.\data\images\badminton\00000852.jpg,0
.\data\images\badminton\00000853.jpg,0
.\data\images\badminton\00000854.jpg,0
.\data\images\badminton\00000855.jpg,0
.\data\images\badminton\00000856.jpg,0
.\data\images\badminton\00000857.jpg,0
.\data\images\badminton\00000858.jpg,0
.\data\images\badminton\00000859.jpg,0
.\data\images\badminton\00000860.jpg,0
.\data\images\badminton\00000861.jpg,0
.\data\images\badminton\00000862.jpg,0
.\data\images\badminton\00000863.jpg,0
.\data\images\badminton\00000864.jpg,0
.\data\images\badminton\00000865.jpg,0
.\data\images\badminton\00000866.jpg,0
.\data\images\badminton\00000867.jpg,0
.\data\images\badminton\00000868.jpg,0
.\data\images\badminton\00000869.jpg,0
.\data\images\badminton\00000870.jpg,0
.\data\images\badminton\00000871.jpg,0
.\data\images\badminton\00000872.jpeg,0
.\data\images\badminton\00000873.jpg,0
.\data\images\badminton\00000874.jpg,0
.\data\images\badminton\00000875.jpg,0
.\data\images\badminton\00000876.jpg,0
.\data\images\badminton\00000877.jpg,0
.\data\images\badminton\00000878.jpg,0
.\data\images\badminton\00000879.jpg,0
.\data\images\badminton\00000880.jpg,0
.\data\images\badminton\00000881.jpg,0
.\data\images\badminton\00000882.jpg,0
.\data\images\badminton\00000883.jpg,0
.\data\images\badminton\00000884.jpg,0
.\data\images\badminton\00000885.jpg,0
.\data\images\badminton\00000886.jpg,0
.\data\images\badminton\00000888.jpg,0
.\data\images\badminton\00000889.jpg,0
.\data\images\badminton\00000890.jpg,0
.\data\images\badminton\00000891.JPG,0
.\data\images\badminton\00000892.jpg,0
.\data\images\badminton\00000893.jpeg,0
.\data\images\badminton\00000894.jpg,0
.\data\images\badminton\00000895.jpg,0
.\data\images\badminton\00000896.jpg,0
.\data\images\badminton\00000898.jpg,0
.\data\images\badminton\00000899.jpg,0
.\data\images\badminton\00000900.jpg,0
.\data\images\badminton\00000901.jpg,0
.\data\images\badminton\00000902.jpg,0
.\data\images\badminton\00000903.jpg,0
.\data\images\badminton\00000904.jpg,0
.\data\images\badminton\00000905.jpg,0
.\data\images\badminton\00000906.jpg,0
.\data\images\badminton\00000907.jpg,0
.\data\images\badminton\00000908.jpg,0
.\data\images\badminton\00000909.jpg,0
.\data\images\badminton\00000910.jpg,0
.\data\images\badminton\00000912.jpg,0
.\data\images\badminton\00000913.jpg,0
.\data\images\badminton\00000914.jpg,0
.\data\images\badminton\00000915.jpg,0
.\data\images\badminton\00000916.jpg,0
.\data\images\badminton\00000917.jpg,0
.\data\images\badminton\00000918.jpg,0
.\data\images\badminton\00000919.jpg,0
.\data\images\badminton\00000920.jpg,0
.\data\images\badminton\00000921.jpg,0
.\data\images\badminton\00000922.jpg,0
.\data\images\badminton\00000923.jpg,0
.\data\images\badminton\00000924.jpg,0
.\data\images\badminton\00000925.jpg,0
.\data\images\badminton\00000926.jpg,0
.\data\images\badminton\00000927.jpg,0
.\data\images\badminton\00000928.jpg,0
.\data\images\badminton\00000929.jpg,0
.\data\images\badminton\00000930.jpg,0
.\data\images\badminton\00000931.jpg,0
.\data\images\badminton\00000932.jpg,0
.\data\images\badminton\00000933.jpg,0
.\data\images\badminton\00000934.jpg,0
.\data\images\badminton\00000936.jpg,0
.\data\images\badminton\00000937.jpg,0
.\data\images\badminton\00000939.jpg,0
.\data\images\badminton\00000940.jpg,0
.\data\images\badminton\00000941.jpg,0
.\data\images\badminton\00000942.jpg,0
.\data\images\badminton\00000943.jpg,0
.\data\images\badminton\00000944.jpg,0
.\data\images\badminton\00000945.jpg,0
.\data\images\badminton\00000946.jpg,0
.\data\images\badminton\00000948.png,0
.\data\images\badminton\00000949.jpg,0
.\data\images\badminton\00000950.jpg,0
.\data\images\badminton\00000951.jpg,0
.\data\images\badminton\00000952.jpg,0
.\data\images\badminton\00000953.jpg,0
.\data\images\badminton\00000954.jpg,0
.\data\images\badminton\00000955.jpg,0
.\data\images\badminton\00000957.jpg,0
.\data\images\badminton\00000958.jpg,0
.\data\images\badminton\00000959.jpg,0
.\data\images\badminton\00000960.jpg,0
.\data\images\badminton\00000961.jpg,0
.\data\images\badminton\00000962.jpg,0
.\data\images\badminton\00000963.jpg,0
.\data\images\badminton\00000964.jpg,0
.\data\images\badminton\00000965.jpg,0
.\data\images\badminton\00000966.jpg,0
.\data\images\badminton\00000967.jpg,0
.\data\images\badminton\00000968.png,0
.\data\images\badminton\00000969.jpg,0
.\data\images\badminton\00000970.jpeg,0
.\data\images\badminton\00000971.jpg,0
.\data\images\badminton\00000972.jpg,0
.\data\images\badminton\00000973.jpg,0
.\data\images\badminton\00000974.jpg,0
.\data\images\badminton\00000975.jpg,0
.\data\images\badminton\00000976.jpg,0
.\data\images\badminton\00000979.jpg,0
.\data\images\badminton\00000980.png,0
.\data\images\badminton\00000981.jpg,0
.\data\images\badminton\00000982.jpg,0
.\data\images\badminton\00000983.jpg,0
.\data\images\badminton\00000984.jpg,0
.\data\images\badminton\00000985.jpg,0
.\data\images\badminton\00000986.jpg,0
.\data\images\badminton\00000987.jpg,0
.\data\images\badminton\00000988.jpg,0
.\data\images\badminton\00000989.jpeg,0
.\data\images\badminton\00000990.jpg,0
.\data\images\badminton\00000991.jpg,0
.\data\images\badminton\00000992.jpg,0
.\data\images\badminton\00000994.jpg,0
.\data\images\badminton\00000995.jpg,0
.\data\images\badminton\00000996.png,0
.\data\images\badminton\00000997.jpg,0
.\data\images\badminton\00000998.jpg,0
.\data\images\badminton\00000999.jpg,0
.\data\images\baseball\00000000.jpg,1
.\data\images\baseball\00000001.jpg,1
.\data\images\baseball\00000002.jpeg,1
.\data\images\baseball\00000003.png,1
.\data\images\baseball\00000004.jpg,1
.\data\images\baseball\00000005.jpg,1
.\data\images\baseball\00000006.jpg,1
.\data\images\baseball\00000007.jpg,1
.\data\images\baseball\00000008.JPG,1
.\data\images\baseball\00000009.jpg,1
.\data\images\baseball\00000010.jpg,1
.\data\images\baseball\00000011.jpg,1
.\data\images\baseball\00000012.jpg,1
.\data\images\baseball\00000013.jpg,1
.\data\images\baseball\00000014.jpg,1
.\data\images\baseball\00000015.jpg,1
.\data\images\baseball\00000016.jpg,1
.\data\images\baseball\00000017.jpg,1
.\data\images\baseball\00000018.jpg,1
.\data\images\baseball\00000020.jpg,1
.\data\images\baseball\00000021.jpg,1
.\data\images\baseball\00000022.jpg,1
.\data\images\baseball\00000023.jpg,1
.\data\images\baseball\00000024.jpg,1
.\data\images\baseball\00000025.jpg,1
.\data\images\baseball\00000026.JPG,1
.\data\images\baseball\00000027.jpg,1
.\data\images\baseball\00000028.jpg,1
.\data\images\baseball\00000029.jpg,1
.\data\images\baseball\00000031.jpg,1
.\data\images\baseball\00000032.jpg,1
.\data\images\baseball\00000033.jpg,1
.\data\images\baseball\00000034.jpg,1
.\data\images\baseball\00000035.jpg,1
.\data\images\baseball\00000036.jpg,1
.\data\images\baseball\00000037.jpg,1
.\data\images\baseball\00000038.jpg,1
.\data\images\baseball\00000039.jpg,1
.\data\images\baseball\00000040.jpg,1
.\data\images\baseball\00000041.JPG,1
.\data\images\baseball\00000042.jpg,1
.\data\images\baseball\00000043.jpg,1
.\data\images\baseball\00000044.jpg,1
.\data\images\baseball\00000045.jpg,1
.\data\images\baseball\00000046.jpg,1
.\data\images\baseball\00000047.jpg,1
.\data\images\baseball\00000048.jpg,1
.\data\images\baseball\00000049.jpg,1
.\data\images\baseball\00000050.png,1
.\data\images\baseball\00000051.jpg,1
.\data\images\baseball\00000052.jpg,1
.\data\images\baseball\00000053.jpg,1
.\data\images\baseball\00000054.jpg,1
.\data\images\baseball\00000055.jpg,1
.\data\images\baseball\00000056.JPG,1
.\data\images\baseball\00000057.jpg,1
.\data\images\baseball\00000058.jpg,1
.\data\images\baseball\00000059.jpg,1
.\data\images\baseball\00000060.jpg,1
.\data\images\baseball\00000061.jpg,1
.\data\images\baseball\00000062.jpg,1
.\data\images\baseball\00000063.jpg,1
.\data\images\baseball\00000064.jpg,1
.\data\images\baseball\00000065.JPG,1
.\data\images\baseball\00000067.aspx,1
.\data\images\baseball\00000068.jpg,1
.\data\images\baseball\00000069.jpg,1
.\data\images\baseball\00000070.jpg,1
.\data\images\baseball\00000071.png,1
.\data\images\baseball\00000072.jpg,1
.\data\images\baseball\00000073.JPG,1
.\data\images\baseball\00000074.jpg,1
.\data\images\baseball\00000075.jpg,1
.\data\images\baseball\00000076.jpg,1
.\data\images\baseball\00000077.jpg,1
.\data\images\baseball\00000078.JPG,1
.\data\images\baseball\00000079.jpg,1
.\data\images\baseball\00000080.jpg,1
.\data\images\baseball\00000081.png,1
.\data\images\baseball\00000082.jpg,1
.\data\images\baseball\00000083.png,1
.\data\images\baseball\00000084.jpg,1
.\data\images\baseball\00000085.jpg,1
.\data\images\baseball\00000086.jpeg,1
.\data\images\baseball\00000087.jpg,1
.\data\images\baseball\00000088.jpg,1
.\data\images\baseball\00000090.jpeg,1
.\data\images\baseball\00000091.jpg,1
.\data\images\baseball\00000092.jpg,1
.\data\images\baseball\00000094.jpg,1
.\data\images\baseball\00000095.jpg,1
.\data\images\baseball\00000096.jpg,1
.\data\images\baseball\00000097.jpg,1
.\data\images\baseball\00000098.jpg,1
.\data\images\baseball\00000099.jpg,1
.\data\images\baseball\00000100.jpg,1
.\data\images\baseball\00000101.jpg,1
.\data\images\baseball\00000102.jpg,1
.\data\images\baseball\00000103.jpg,1
.\data\images\baseball\00000104.jpg,1
.\data\images\baseball\00000105.jpg,1
.\data\images\baseball\00000106.jpg,1
.\data\images\baseball\00000107.jpg,1
.\data\images\baseball\00000109.jpg,1
.\data\images\baseball\00000110.jpg,1
.\data\images\baseball\00000111.jpg,1
.\data\images\baseball\00000112.png,1
.\data\images\baseball\00000113.jpg,1
.\data\images\baseball\00000114.jpg,1
.\data\images\baseball\00000115.JPG,1
.\data\images\baseball\00000116.jpg,1
.\data\images\baseball\00000117.jpg,1
.\data\images\baseball\00000118.php,1
.\data\images\baseball\00000119.jpg,1
.\data\images\baseball\00000120.jpg,1
.\data\images\baseball\00000121.jpg,1
.\data\images\baseball\00000122.jpg,1
.\data\images\baseball\00000124.jpg,1
.\data\images\baseball\00000125.jpg,1
.\data\images\baseball\00000126.jpg,1
.\data\images\baseball\00000127.JPG,1
.\data\images\baseball\00000128.jpg,1
.\data\images\baseball\00000129.jpg,1
.\data\images\baseball\00000130.jpg,1
.\data\images\baseball\00000131.jpg,1
.\data\images\baseball\00000132.jpg,1
.\data\images\baseball\00000133.jpg,1
.\data\images\baseball\00000134.jpg,1
.\data\images\baseball\00000135.JPG,1
.\data\images\baseball\00000136.jpg,1
.\data\images\baseball\00000137.jpg,1
.\data\images\baseball\00000138.jpg,1
.\data\images\baseball\00000139.jpg,1
.\data\images\baseball\00000140.jpg,1
.\data\images\baseball\00000141.jpg,1
.\data\images\baseball\00000142.jpg,1
.\data\images\baseball\00000143.JPG,1
.\data\images\baseball\00000144.jpg,1
.\data\images\baseball\00000145.jpg,1
.\data\images\baseball\00000146.jpg,1
.\data\images\baseball\00000147.jpg,1
.\data\images\baseball\00000148.jpg,1
.\data\images\baseball\00000149.jpg,1
.\data\images\baseball\00000150.jpg,1
.\data\images\baseball\00000151.jpg,1
.\data\images\baseball\00000152.jpg,1
.\data\images\baseball\00000153.jpg,1
.\data\images\baseball\00000154.jpg,1
.\data\images\baseball\00000155.jpg,1
.\data\images\baseball\00000156.jpeg,1
.\data\images\baseball\00000157.jpg,1
.\data\images\baseball\00000158.jpg,1
.\data\images\baseball\00000159.jpg,1
.\data\images\baseball\00000160.jpg,1
.\data\images\baseball\00000161.jpg,1
.\data\images\baseball\00000162.jpg,1
.\data\images\baseball\00000163.jpg,1
.\data\images\baseball\00000165.jpg,1
.\data\images\baseball\00000166.jpeg,1
.\data\images\baseball\00000167.jpg,1
.\data\images\baseball\00000168.jpg,1
.\data\images\baseball\00000169.jpeg,1
.\data\images\baseball\00000170.jpg,1
.\data\images\baseball\00000171.jpg,1
.\data\images\baseball\00000172.jpg,1
.\data\images\baseball\00000173.jpg,1
.\data\images\baseball\00000174.jpg,1
.\data\images\baseball\00000175.jpg,1
.\data\images\baseball\00000176.JPG,1
.\data\images\baseball\00000177.jpg,1
.\data\images\baseball\00000178.jpg,1
.\data\images\baseball\00000179.jpg,1
.\data\images\baseball\00000180.jpeg,1
.\data\images\baseball\00000181.jpg,1
.\data\images\baseball\00000182.jpg,1
.\data\images\baseball\00000183.jpg,1
.\data\images\baseball\00000184.jpg,1
.\data\images\baseball\00000185.jpg,1
.\data\images\baseball\00000186.jpg,1
.\data\images\baseball\00000187.jpg,1
.\data\images\baseball\00000188.jpg,1
.\data\images\baseball\00000189.php,1
.\data\images\baseball\00000190.jpg,1
.\data\images\baseball\00000191.jpg,1
.\data\images\baseball\00000192.jpeg,1
.\data\images\baseball\00000193.5,1
.\data\images\baseball\00000194.jpg,1
.\data\images\baseball\00000195.JPG,1
.\data\images\baseball\00000196.JPG,1
.\data\images\baseball\00000197.jpg,1
.\data\images\baseball\00000198.jpg,1
.\data\images\baseball\00000199.jpg,1
.\data\images\baseball\00000200.jpg,1
.\data\images\baseball\00000202.jpg,1
.\data\images\baseball\00000203.jpg,1
.\data\images\baseball\00000204.jpeg,1
.\data\images\baseball\00000205.jpg,1
.\data\images\baseball\00000206.jpg,1
.\data\images\baseball\00000207.jpg,1
.\data\images\baseball\00000209.jpg,1
.\data\images\baseball\00000210.jpg,1
.\data\images\baseball\00000211.JPG,1
.\data\images\baseball\00000212.jpeg,1
.\data\images\baseball\00000213.JPG,1
.\data\images\baseball\00000214.jpeg,1
.\data\images\baseball\00000215.jpg,1
.\data\images\baseball\00000216.jpg,1
.\data\images\baseball\00000217.jpg,1
.\data\images\baseball\00000218.jpg,1
.\data\images\baseball\00000219.jpg,1
.\data\images\baseball\00000220.jpeg,1
.\data\images\baseball\00000221.jpg,1
.\data\images\baseball\00000222.php,1
.\data\images\baseball\00000223.jpg,1
.\data\images\baseball\00000224.jpg,1
.\data\images\baseball\00000225.png,1
.\data\images\baseball\00000226.jpg,1
.\data\images\baseball\00000227.jpg,1
.\data\images\baseball\00000228.jpg,1
.\data\images\baseball\00000229.jpg,1
.\data\images\baseball\00000230.jpeg,1
.\data\images\baseball\00000231.jpg,1
.\data\images\baseball\00000232.jpg,1
.\data\images\baseball\00000233.JPG,1
.\data\images\baseball\00000234.jpg,1
.\data\images\baseball\00000236.jpg,1
.\data\images\baseball\00000238.png,1
.\data\images\baseball\00000239.jpg,1
.\data\images\baseball\00000240.jpg,1
.\data\images\baseball\00000241.jpg,1
